id,score
1500,0.0136122851
1501,0.0046262598
1502,0.9710953
1503,0.035036557
1504,0.0012643416475
1505,0.0010684908
1506,0.9488034750000001
1507,0.0013185434479999999
1508,0.0405432925
1509,0.01840422275
1510,0.0032592065
1511,0.0403720665
1512,0.0198888633
1513,0.9943181249999999
1514,0.04204123635
1515,0.0054613133
1516,0.5672475499999999
1517,0.9484178400000001
1518,0.166204672
1519,0.0009633955805
1520,0.00021887820850000002
1521,0.06067687215
1522,0.0017182977000000002
1523,0.00217772285
1524,0.001626667135
1525,0.52461663
1526,0.031623636999999996
1527,0.46197545500000003
1528,0.96713855
1529,0.009404025667
1530,0.527360123
1531,0.0026700571
1532,0.63248233
1533,0.0381914995
1534,0.50143999
1535,0.00085329942
1536,0.817200465
1537,0.0040715935
1538,0.999450085
1539,0.00030167651025
1540,0.9952110999999999
1541,0.01202335475
1542,0.9972553499999999
1543,0.0415529841
1544,0.00024382358499999997
1545,0.0013910094
1546,0.00797610285
1547,0.001235275065
1548,0.202638661
1549,0.20851014899999998
1550,0.9988622999999999
1551,0.983630075
1552,0.0278116305
1553,0.9842349699999999
1554,0.01793391165
1555,0.0002147306
1556,0.99310963
1557,0.0012324561
1558,0.0075649568
1559,0.042690917
1560,0.904815345
1561,0.45093607100000005
1562,0.0002372810575
1563,0.003188086986
1564,0.9797856250000001
1565,0.0028927949999999997
1566,0.0119792238533
1567,2.6732368209999997e-07
1568,0.002578323239
1569,0.0139988025
1570,0.013970111750000002
1571,0.9975907850000001
1572,0.0057714869
1573,0.040906267
1574,0.98454788
1575,0.975525475
1576,0.011769369579
1577,0.00308406165
1578,0.009876916999999999
1579,0.016831040999999998
1580,0.01894090915
1581,0.948191335
1582,0.0311644622
1583,0.0006189310899999999
1584,0.5104728924999999
1585,0.0175314802
1586,0.03468999021
1587,0.0234127945
1588,0.0025750543127564997
1589,0.467367265
1590,0.01187646475
1591,0.999281855
1592,0.718836755
1593,0.48360006
1594,0.00893938599
1595,0.604740075
1596,0.00054820652
1597,0.9962482450000001
1598,0.9949203
1599,0.98444315
1600,0.01157452025
1601,0.9997233
1602,0.996602385
1603,0.05827653972
1604,0.00028663777
1605,0.2794922845
1606,0.0211112525
1607,0.014242275399999999
1608,0.00020274111719999997
1609,0.00215623309
1610,0.10802558000000001
1611,0.99096415
1612,0.503032549
1613,0.008209624124999999
1614,0.0011078676
1615,0.9987193
1616,0.99937955
1617,0.9714695200000001
1618,0.060295037649999994
1619,0.022849513000000002
1620,0.560123165
1621,0.000315315049
1622,0.997091475
1623,0.0007883334699899999
1624,0.00094855274
1625,0.037643711499999996
1626,0.35048772
1627,0.415011751
1628,0.9935549
1629,0.99498183
1630,0.9847617449999999
1631,0.004740143
1632,0.004633739299999999
1633,0.000878379675
1634,0.00278082942
1635,0.0433091936
1636,0.33566660299999995
1637,0.5335147250000001
1638,0.021752350799999997
1639,0.02084499686
1640,0.02484459975
1641,0.0894662705
1642,0.0014572531794999999
