id,score
1500,0.0030562982
1501,0.0047188466
1502,0.9549091
1503,0.047766294
1504,0.0025143023
1505,0.001993332
1506,0.9703208
1507,0.0026195066
1508,0.016631495
1509,0.031920582
1510,0.004228595
1511,0.011314783
1512,0.034891892
1513,0.98959655
1514,0.0008350867
1515,0.0054878406
1516,0.9817417
1517,0.92707425
1518,0.021912264
1519,0.0019071718
1520,0.00037897067
1521,0.0010383843
1522,0.001350902
1523,0.002310836
1524,0.00026588427
1525,0.71972364
1526,0.04862143
1527,0.8128064
1528,0.9695915
1529,4.5561334e-05
1530,0.95671016
1531,0.0051133363
1532,0.66343516
1533,0.004597989
1534,0.85306275
1535,0.00029089404
1536,0.9650574
1537,0.0048571336
1538,0.99951637
1539,0.0006002328
1540,0.9936342
1541,0.0033958035
1542,0.9976406
1543,0.08195566
1544,0.00031036953
1545,0.0017431795
1546,0.0018314377
1547,0.00034097533
1548,0.37877402
1549,0.005312538
1550,0.999668
1551,0.98539215
1552,0.05134077
1553,0.9996927
1554,0.0043086573
1555,0.00031179315
1556,0.9877989
1557,0.0017228557
1558,0.0064429296
1559,0.013755924
1560,0.99607795
1561,0.019746842
1562,0.00043898317
1563,0.006365148
1564,0.9734943
1565,0.005170993
1566,0.02395569
1567,5.326482e-07
1568,0.0051169936
1569,0.002041925
1570,0.025392242
1571,0.99740547
1572,0.008653868
1573,0.061357077
1574,0.98688173
1575,0.9908172
1576,0.023511654
1577,0.0054834047
1578,0.008791146
1579,0.021007223
1580,0.0023771713
1581,0.98172367
1582,0.0040008044
1583,0.0008286719
1584,0.99917954
1585,0.0021665804
1586,0.06891682
1587,0.009467532
1588,0.00515005
1589,0.89895743
1590,0.0138105145
1591,0.99951494
1592,0.87983066
1593,0.92047155
1594,0.017743338
1595,0.22267275
1596,0.00027280799
1597,0.99400043
1598,0.9922001
1599,0.9712629
1600,0.022027519
1601,0.999603
1602,0.99624443
1603,0.00020092944
1604,0.0003395307
1605,0.010431069
1606,0.011339925
1607,0.0030648808
1608,0.00039922813
1609,0.004247946
1610,0.12532118
1611,0.9834869
1612,0.98274934
1613,0.015827347
1614,0.0015508787
1615,0.9983182
1616,0.9996885
1617,0.9543004
1618,0.0059597553
1619,0.038446806
1620,0.14746143
1621,0.0006285069
1622,0.999762
1623,0.0015764761
1624,0.0018292738
1625,0.011145323
1626,0.5141082
1627,0.051321242
1628,0.9901869
1629,0.99940026
1630,0.98959535
1631,0.0010738965
1632,0.0013108116
1633,9.351055e-05
1634,0.00056463084
1635,0.0010053172
1636,0.110074006
1637,0.07991145
1638,0.0031968076
1639,0.00015879572
1640,0.045963794
1641,0.115454935
1642,0.002905755
1643,0.6039742
1644,0.00978912
1645,0.9878813
1646,0.002435438
1647,0.004978782
1648,0.9943744
1649,0.9923677
1650,0.010937848
1651,0.00017051227
1652,0.003534672
1653,0.0018562071
1654,0.049904868
1655,0.016447313
1656,0.043248
1657,0.99886394
1658,0.7872323
1659,0.011757098
1660,0.9899216
1661,0.99981815
1662,0.23598512
1663,0.0019460688
1664,0.14619991
1665,0.007678294
1666,0.0034811094
1667,0.0019908443
1668,0.9606268
1669,0.003698807
1670,0.9829312
1671,0.98183674
1672,0.00035616042
1673,0.85990983
1674,0.99584085
1675,0.0045978255
1676,0.0008684153
1677,0.002438377
1678,0.99998355
1679,0.0042663603
1680,7.957419e-06
1681,0.0038118295
1682,0.99946517
1683,0.99143666
1684,0.001724359
1685,0.012300803
1686,0.002930653
1687,0.0020783115
1688,6.5649685e-05
1689,0.99898964
1690,0.99756855
1691,0.0012799626
1692,0.00037038463
1693,0.99814963
1694,0.0006203608
1695,0.002716331
1696,0.98356795
1697,0.9993563
1698,0.006140789
1699,0.049135778
1700,0.0013350104
1701,0.6193568
1702,0.0063334364
1703,0.5528651
1704,0.99947065
1705,0.00050503685
1706,0.5784466
1707,0.0024916336
1708,0.01962979
1709,0.99941206
1710,0.015941562
1711,0.0035809474
1712,0.94512916
1713,0.0047073313
1714,0.290769
1715,0.0053530294
1716,0.9953323
1717,0.9853699
1718,0.008799835
1719,0.9449717
1720,0.0009373449
1721,0.4567542
1722,0.9888072
1723,0.017543469
1724,0.0010669008
1725,0.0038395645
1726,0.1462219
1727,0.9912361
1728,0.0011957833
1729,0.0007498347
1730,0.0054176394
1731,8.0139425e-06
1732,0.010149201
1733,0.00030103538
1734,0.03120296
